1928,Cimarron (1931),Drama|Western,1931,3
1931,Mutiny on the Bounty (1935),Adventure|Drama,1935,4
1934,You Can't Take It with You (1938),Comedy|Romance,1938,5
1941,Hamlet (1948),Drama,1948,3
1944,From Here to Eternity (1953),Drama|Romance|War,1953,5
1945,On the Waterfront (1954),Crime|Drama,1954,5
1946,Marty (1955),Drama|Romance,1955,4
1947,West Side Story (1961),Drama|Musical|Romance,1961,2
1950,In the Heat of the Night (1967),Drama|Mystery,1967,4
1951,Oliver! (1968),Drama|Musical,1968,3
1952,Midnight Cowboy (1969),Drama,1969,4
1954,Rocky (1976),Action|Drama|Romance,1976,4
1955,Kramer Vs. Kramer (1979),Drama,1979,3
1956,Ordinary People (1980),Drama,1980,5
1957,Chariots of Fire (1981),Drama,1981,5
1958,Terms of Endearment (1983),Comedy|Drama,1983,4
1961,Rain Man (1988),Drama,1988,4
1962,Driving Miss Daisy (1989),Drama,1989,4
1964,Klute (1971),Drama|Mystery,1971,3
1994,Poltergeist (1982),Drama|Fantasy|Horror|Thriller,1982,2
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,1987,4.5
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,1989,3.5
2018,Bambi (1942),Animation|Children|Drama,1942,5
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Drama,1954,5
2020,Dangerous Liaisons (1988),Drama|Romance,1988,3
2028,Saving Private Ryan (1998),Action|Drama|War,1998,5
2064,Roger & Me (1989),Comedy|Documentary,1989,5
2067,Doctor Zhivago (1965),Drama|Romance|War,1965,3
2088,Popeye (1980),Adventure|Comedy|Musical,1980,2
2100,Splash (1984),Comedy|Fantasy|Romance,1984,3
2112,Grand Canyon (1991),Crime|Drama,1991,4
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Fantasy|Romance,1998,3
2130,Atlantic City (1980),Crime|Drama|Romance,1980,3
2132,Who's Afraid of Virginia Woolf? (1966),Drama,1966,4
2144,Sixteen Candles (1984),Comedy,1984,2.5
2145,Pretty in Pink (1986),Comedy|Drama|Romance,1986,3
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,1968,4
2165,Your Friends and Neighbors (1998),Comedy|Drama,1998,1
2166,Return to Paradise (1998),Drama|Romance,1998,4
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,1998,4
2174,Beetlejuice (1988),Comedy|Fantasy,1988,3.5
2236,Simon Birch (1998),Drama,1998,2
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,1976,4
2240,My Bodyguard (1980),Drama,1980,4
2243,Broadcast News (1987),Comedy|Drama|Romance,1987,4
2245,Working Girl (1988),Comedy|Drama|Romance,1988,3.5
2248,Say Anything... (1989),Comedy|Drama|Romance,1989,4
2250,Men Don't Leave (1990),Drama,1990,3
2272,One True Thing (1998),Drama,1998,3
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,1998,3.5
2290,Stardust Memories (1980),Comedy|Drama,1980,4
2291,Edward Scissorhands (1990),Comedy|Drama|Fantasy|Romance,1990,3
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,1998,2.5
2302,My Cousin Vinny (1992),Comedy,1992,4
2303,Nashville (1975),Drama|Musical,1975,5
2312,Children of a Lesser God (1986),Drama,1986,3
2314,Beloved (1998),Drama,1998,4
2318,Happiness (1998),Comedy|Drama,1998,3
2321,Pleasantville (1998),Comedy|Drama|Fantasy,1998,5
2324,Life Is Beautiful (La Vita «˘ bella) (1997),Comedy|Drama|Romance|War,1997,5
2329,American History X (1998),Crime|Drama,1998,4
2331,Living Out Loud (1998),Comedy|Drama|Romance,1998,3
2336,Elizabeth (1998),Drama,1998,4
2340,Meet Joe Black (1998),Romance,1998,2.5
2357,Central Station (Central do Brasil) (1998),Drama,1998,5
2359,Waking Ned Devine (1998),Comedy,1998,5
2366,King Kong (1933),Action|Adventure|Horror,1933,4
2384,Babe: Pig in the City (1998),Children|Comedy,1998,4
2390,Little Voice (1998),Comedy,1998,3
2395,Rushmore (1998),Comedy|Drama,1998,3
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,1998,3
2398,Miracle on 34th Street (1947),Comedy|Drama,1947,5
2401,Pale Rider (1985),Western,1985,2
2407,Cocoon (1985),Comedy|Sci-Fi,1985,4
2409,Rocky II (1979),Action|Drama,1979,2.5
2410,Rocky III (1982),Action|Drama,1982,0.5
2423,Christmas Vacation (1989),Comedy,1989,2.5
2424,You've Got Mail (1998),Comedy|Romance,1998,1
2431,Patch Adams (1998),Comedy|Drama,1998,1
2434,Down in the Delta (1998),Drama,1998,4
2436,Tea with Mussolini (1999),Comedy|Drama|War,1999,3.5
2439,Affliction (1997),Drama,1997,4
2442,Hilary and Jackie (1998),Drama,1998,4
2469,Peggy Sue Got Married (1986),Comedy|Drama,1986,3.5
2470,Crocodile Dundee (1986),Adventure|Comedy,1986,2.5
2499,God Said 'Ha!' (1998),Comedy,1998,3
2501,October Sky (1999),Drama,1999,4
2518,Night Shift (1982),Comedy,1982,2.5
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,1968,4
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,1971,3
2539,Analyze This (1999),Comedy,1999,4
2567,EDtv (1999),Comedy,1999,2
2581,Never Been Kissed (1999),Comedy|Romance,1999,3
2589,Friends & Lovers (1999),Comedy|Drama|Romance,1999,1
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,1997,4
2598,Pushing Tin (1999),Comedy,1999,2
2599,Election (1999),Comedy,1999,4.5
2624,After Life (Wandafuru raifu) (1998),Drama,1998,4
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,1999,3
2640,Superman (1978),Action|Adventure|Sci-Fi,1978,3
2641,Superman II (1980),Action|Adventure|Fantasy|Sci-Fi,1980,2.5
2642,Superman III (1983),Action|Adventure|Sci-Fi,1983,2
2648,Frankenstein (1931),Horror,1931,4
2671,Notting Hill (1999),Comedy|Romance,1999,2
2677,Buena Vista Social Club (1999),Documentary|Musical,1999,5
2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,1998,3
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,1997,4
2701,Wild Wild West (1999),Action|Adventure|Comedy|Fantasy|Sci-Fi|Western,1999,2
2702,Summer of Sam (1999),Drama,1999,4
2706,American Pie (1999),Comedy,1999,2
2711,My Life So Far (1999),Drama,1999,3
2712,Eyes Wide Shut (1999),Drama,1999,3
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Fantasy|Sci-Fi,1984,3
2725,Twin Falls Idaho (1999),Drama,1999,4
2728,Spartacus (1960),Action|Drama|Romance|War,1960,3
2736,Brighton Beach Memoirs (1986),Comedy,1986,4
2738,Crimes of the Heart (1986),Comedy|Drama,1986,3
2744,Otello (1986),Drama,1986,2
2779,Heaven Can Wait (1978),Comedy,1978,4
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,1971,2
2791,Airplane! (1980),Comedy,1980,5
2792,Airplane II: The Sequel (1982),Comedy,1982,2.5
2795,Vacation (1983),Comedy,1983,4
2797,Big (1988),Comedy|Drama|Fantasy|Romance,1988,5
2819,3 Days of the Condor (a.k.a. Three Days of the Condor) (1975),Drama|Romance|Thriller,1975,4
2824,On the Ropes (1999),Documentary|Drama,1999,4
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,1968,3
2858,American Beauty (1999),Drama,1999,5
2861,For Love of the Game (1999),Comedy|Drama,1999,2
2870,Barefoot in the Park (1967),Comedy,1967,3.5
2871,Deliverance (1972),Adventure|Drama|Thriller,1972,3
2883,Mumford (1999),Comedy|Drama,1999,4
2884,Dog Park (1998),Comedy|Romance,1998,2
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,1999,4
2908,Boys Don't Cry (1999),Drama,1999,4
2915,Risky Business (1983),Comedy,1983,3
2917,Body Heat (1981),Crime|Thriller,1981,4
2918,Ferris Bueller's Day Off (1986),Comedy,1986,4
2921,High Plains Drifter (1973),Western,1973,4
2926,Hairspray (1988),Comedy|Drama,1988,2
2929,Reds (1981),Drama|Romance,1981,3.5
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,1946,3
2943,Indochine (1992),Drama|Romance,1992,3
2947,Goldfinger (1964),Action|Adventure|Thriller,1964,3
2959,Fight Club (1999),Action|Crime|Drama|Thriller,1999,2
2968,Time Bandits (1981),Adventure|Children|Comedy|Fantasy,1981,3
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,1989,3
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988,3
2996,Music of the Heart (1999),Drama,1999,3
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,1999,4
3007,American Movie: The Making of Northwestern (1999),Documentary,1999,5
3019,Drugstore Cowboy (1989),Crime|Drama,1989,3
3020,Falling Down (1993),Action|Drama,1993,3
3035,Mister Roberts (1955),Comedy|Drama|War,1955,4
3037,Little Big Man (1970),Adventure|Comedy|Drama|Western,1970,3
3039,Trading Places (1983),Comedy,1983,4
3052,Dogma (1999),Adventure|Comedy|Fantasy,1999,4
3066,Tora! Tora! Tora! (1970),Action|Drama|War,1970,4
3071,Stand and Deliver (1988),Comedy|Drama,1988,4.5
3072,Moonstruck (1987),Comedy|Romance,1987,4
3074,Jeremiah Johnson (1972),Western,1972,3
3077,42 Up (1998),Documentary,1998,3
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,1999,3
3083,All About My Mother (Todo sobre mi madre) (1999),Comedy|Drama,1999,4
3088,Harvey (1950),Comedy,1950,4
3090,Matewan (1987),Drama,1987,4
3093,McCabe & Mrs. Miller (1971),Drama|Western,1971,3
3099,Shampoo (1975),Comedy|Romance,1975,3
3101,Fatal Attraction (1987),Drama|Thriller,1987,2
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,1988,5
3105,Awakenings (1990),Drama|Mystery,1990,4
3111,Places in the Heart (1984),Drama,1984,3
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,1999,4
3129,Sweet and Lowdown (1999),Comedy|Drama,1999,4
3145,Cradle Will Rock (1999),Drama,1999,4
3155,Anna and the King (1999),Drama|Romance,1999,3
3160,Magnolia (1999),Drama,1999,4
3168,Easy Rider (1969),Adventure|Drama,1969,4
3173,Any Given Sunday (1999),Drama,1999,2
3174,Man on the Moon (1999),Comedy|Drama,1999,3
3179,Angela's Ashes (1999),Drama,1999,4
3185,Snow Falling on Cedars (1999),Drama,1999,4
3189,My Dog Skip (1999),Children|Drama,1999,4
3196,Stalag 17 (1953),Drama|War,1953,3
3198,Papillon (1973),Drama,1973,3
3201,Five Easy Pieces (1970),Drama,1970,3
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,1982,4
3242,Santitos (1999),Comedy,1999,4
3246,Malcolm X (1992),Drama,1992,5
3247,Sister Act (1992),Comedy|Crime|Musical,1992,3.5
3250,Alive (1993),Drama,1993,2
3251,Agnes of God (1985),Drama|Mystery,1985,3
3252,Scent of a Woman (1992),Drama,1992,3
3253,Wayne's World (1992),Comedy,1992,2
3256,Patriot Games (1992),Action|Thriller,1992,2.5
3259,Far and Away (1992),Adventure|Drama|Romance,1992,2
3260,Howards End (1992),Drama,1992,3
3261,Singles (1992),Comedy|Drama|Romance,1992,3
3263,White Men Can't Jump (1992),Comedy|Drama,1992,3
3271,Of Mice and Men (1992),Drama,1992,4
3276,Gun Shy (2000),Comedy,2000,2
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,1999,4
3296,To Sir with Love (1967),Drama,1967,4
3307,City Lights (1931),Comedy|Drama|Romance,1931,5
3317,Wonder Boys (2000),Comedy|Drama,2000,3
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,2000,1
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,1999,4
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,1948,4
3339,Cross of Iron (1977),War,1977,3
3354,Mission to Mars (2000),Sci-Fi,2000,2
3358,Defending Your Life (1991),Comedy|Romance,1991,2
3359,Breaking Away (1979),Comedy|Drama,1979,4
3360,Hoosiers (1986),Drama,1986,4
3361,Bull Durham (1988),Comedy|Drama|Romance,1988,4
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,1975,4
3363,American Graffiti (1973),Comedy|Drama,1973,4
3371,Bound for Glory (1976),Drama,1976,3
3386,JFK (1991),Drama|Mystery|Thriller,1991,3
3388,Harry and the Hendersons (1987),Children|Comedy,1987,2
3408,Erin Brockovich (2000),Drama,2000,4
3418,Thelma & Louise (1991),Action|Adventure|Comedy|Crime|Drama|Romance,1991,4
3420,...And Justice for All (1979),Drama|Thriller,1979,3
3421,Animal House (1978),Comedy,1978,4
3422,She's Gotta Have It (1986),Comedy|Romance,1986,3
3424,Do the Right Thing (1989),Comedy|Drama,1989,5
3425,Mo' Better Blues (1990),Drama|Musical,1990,3
3426,Jungle Fever (1991),Drama|Romance,1991,3
3429,Creature Comforts (1989),Animation|Comedy,1989,4
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,1944,5
3450,Grumpy Old Men (1993),Comedy,1993,2
3451,Guess Who's Coming to Dinner (1967),Drama,1967,4
3453,Here on Earth (2000),Drama|Romance,2000,2
3467,Hud (1963),Drama|Western,1963,4
3469,Inherit the Wind (1960),Drama,1960,5
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,1977,4
3481,High Fidelity (2000),Comedy|Drama|Romance,2000,5
3494,True Grit (1969),Adventure|Western,1969,4
3498,Midnight Express (1978),Drama,1978,3
3502,My Life (1993),Drama,1993,3
3504,Network (1976),Comedy|Drama,1976,4
3506,North Dallas Forty (1979),Comedy|Drama,1979,4
3510,Frequency (2000),Drama|Thriller,2000,3
3512,Return to Me (2000),Drama|Romance,2000,2
3513,Rules of Engagement (2000),Drama|Thriller,2000,3
3526,Parenthood (1989),Comedy|Drama,1989,2
3534,28 Days (2000),Drama,2000,2
3536,Keeping the Faith (2000),Comedy|Drama|Romance,2000,2
3543,Diner (1982),Comedy|Drama,1982,3
3548,Auntie Mame (1958),Comedy|Drama,1958,3
3552,Caddyshack (1980),Comedy,1980,4.5
3554,Love and Basketball (2000),Drama|Romance,2000,3
3555,U-571 (2000),Action|Thriller,2000,3
3578,Gladiator (2000),Action|Adventure|Drama,2000,3
3591,Mr. Mom (1983),Comedy|Drama,1983,3.5
3597,Whipped (2000),Comedy,2000,2
3598,Hamlet (2000),Crime|Drama|Romance|Thriller,2000,3.5
3618,Small Time Crooks (2000),Comedy,2000,4
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,2000,4
3628,Flying Tigers (1942),Action|Drama|Romance|War,1942,4
3668,Romeo and Juliet (1968),Drama|Romance,1968,3
3671,Blazing Saddles (1974),Comedy|Western,1974,5
3677,Baraka (1992),Documentary,1992,4
3681,For a Few Dollars More (Per qualche dollaro in pi«˚) (1965),Action|Drama|Thriller|Western,1965,3.5
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,1985,3
3714,Clara's Heart (1988),Drama,1988,2
3723,Hamlet (1990),Drama,1990,4
3724,Coming Home (1978),Drama|War,1978,3
3735,Serpico (1973),Crime|Drama,1973,4
3744,Shaft (2000),Action|Crime|Thriller,2000,3
3747,Jesus' Son (1999),Drama,1999,3
3751,Chicken Run (2000),Animation|Children|Comedy,2000,4
3783,Croupier (1998),Crime|Drama,1998,4
3786,But I'm a Cheerleader (1999),Comedy,1999,2
3793,X-Men (2000),Action|Adventure|Sci-Fi,2000,4
3794,Chuck & Buck (2000),Comedy|Drama,2000,2
3801,Anatomy of a Murder (1959),Drama|Mystery,1959,3
3814,Love and Death (1975),Comedy,1975,4
3824,Autumn in New York (2000),Drama|Romance,2000,2
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,2000,2
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,2000,3
3854,Aim«∏e & Jaguar (1999),Drama|Romance|War,1999,3
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,1999,2
3870,Our Town (1940),Drama,1940,4
3871,Shane (1953),Drama|Western,1953,5
3873,Cat Ballou (1965),Comedy|Western,1965,3.5
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,2000,4
3897,Almost Famous (2000),Adventure|Comedy|Drama|Musical,2000,5
3911,Best in Show (2000),Comedy,2000,3
3916,Remember the Titans (2000),Drama,2000,3
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,1948,3
3948,Meet the Parents (2000),Comedy,2000,4
3949,Requiem for a Dream (2000),Drama,2000,3
3953,Dr. T and the Women (2000),Comedy|Romance,2000,4
3957,Billy Jack (1971),Drama,1971,3
3967,Billy Elliot (2000),Drama,2000,3
3969,Pay It Forward (2000),Children|Drama,2000,2
3979,Little Nicky (2000),Comedy,2000,1
3981,Red Planet (2000),Action|Sci-Fi|Thriller,2000,2
3983,You Can Count on Me (2000),Drama,2000,5
3987,Bounce (2000),Drama|Romance,2000,2
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,2000,3
3992,Mal«˘na (2000),Comedy|Drama|Romance|War,2000,4
3993,Quills (2000),Drama|Thriller,2000,3
3994,Unbreakable (2000),Drama|Sci-Fi|Thriller,2000,3
4007,Wall Street (1987),Drama,1987,3
4008,Born on the Fourth of July (1989),Drama|War,1989,3
4010,Brewster's Millions (1985),Comedy,1985,2
4011,Snatch (2000),Action|Comedy|Crime|Thriller,2000,4
4012,Punchline (1988),Comedy|Drama,1988,4
4014,Chocolat (2000),Comedy|Romance,2000,3
4017,Pollock (2000),Drama,2000,3
4018,What Women Want (2000),Comedy|Romance,2000,2
4019,Finding Forrester (2000),Drama,2000,3
4021,Before Night Falls (2000),Drama,2000,3.5
4022,Cast Away (2000),Drama,2000,4
4025,Miss Congeniality (2000),Action|Comedy,2000,2
4029,State and Main (2000),Comedy|Drama,2000,4
4031,All the Pretty Horses (2000),Drama|Romance|Western,2000,4
4033,Thirteen Days (2000),Drama|Thriller|War,2000,3
4034,Traffic (2000),Crime|Drama|Thriller,2000,4
4047,Gettysburg (1993),Drama|War,1993,3
4062,Mystic Pizza (1988),Comedy|Drama|Romance,1988,3
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,1984,3
4103,Empire of the Sun (1987),Drama|War,1987,3
4117,Hope and Glory (1987),Comedy|Drama|War,1987,4
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,2000,4
4155,Sweet November (2001),Drama|Romance,2001,2
4167,15 Minutes (2001),Thriller,2001,2
4174,Avalon (1990),Drama,1990,4
4178,Of Mice and Men (1939),Drama,1939,4
4187,Lilies of the Field (1963),Drama,1963,5
4211,Reversal of Fortune (1990),Drama,1990,3
4217,4 Little Girls (1997),Documentary,1997,4
4223,Enemy at the Gates (2001),Drama|War,2001,3.5
4226,Memento (2000),Crime|Drama|Mystery|Thriller,2000,4
4228,Heartbreakers (2001),Comedy,2001,3
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,2000,5
4239,Blow (2001),Drama,2001,3
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance,2001,3
4263,Days of Wine and Roses (1962),Drama,1962,4
4273,Under the Sand (Sous le sable) (2000),Drama,2000,3
4283,Fellini's Roma (Roma) (1972),Drama,1972,3
4285,Frankie and Johnny (1991),Comedy|Romance,1991,2.5
4292,Norma Rae (1979),Drama,1979,4
4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama,1987,4
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,2001,4
4308,Moulin Rouge (2001),Drama|Musical|Romance,2001,3
4310,Pearl Harbor (2001),Action|Drama|Romance|War,2001,2
4318,Postcards From the Edge (1990),Comedy|Drama,1990,3
4321,City Slickers (1991),Adventure|Comedy|Western,1991,3.5
4322,Eight Men Out (1988),Drama,1988,4
4326,Mississippi Burning (1988),Crime|Drama|Thriller,1988,4
4329,Rio Bravo (1959),Western,1959,3
4338,Twelve O'Clock High (1949),Drama|War,1949,4
4349,Catch-22 (1970),Comedy|War,1970,3
4361,Tootsie (1982),Comedy|Romance,1982,5
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,2001,3
4377,Russian Doll (2000),Comedy|Romance,2000,3
4378,Sexy Beast (2000),Comedy|Crime|Drama,2000,3
4422,Cries and Whispers (Viskningar och rop) (1972),Drama,1972,4
4447,Legally Blonde (2001),Comedy,2001,3
4471,Arthur 2: On the Rocks (1988),Comedy,1988,2
4478,Biloxi Blues (1988),Comedy|Drama,1988,3
4479,Bird (1988),Drama,1988,4
4486,Clean and Sober (1988),Drama,1988,3
4503,Everybody's All-American (1988),Romance,1988,2
4515,Imagine: John Lennon (1988),Documentary,1988,3.5
4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy,1988,4.5
4529,Bagdad Cafe (a.k.a. Out of Rosenheim) (1987),Comedy|Drama,1987,4
4587,Earth Girls Are Easy (1989),Comedy|Musical|Sci-Fi,1989,3
4589,Eddie and the Cruisers (1983),Drama|Musical,1983,2.5
4595,Fat Man and Little Boy (1989),Drama,1989,3.5
4612,Jesus of Montreal (J«∏sus de Montr«∏al) (1989),Drama,1989,4
4617,Let It Ride (1989),Comedy,1989,4
4621,Look Who's Talking (1989),Comedy,1989,1.5
4641,Ghost World (2001),Comedy|Drama,2001,3
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,2001,2
4644,Bread and Tulips (Pane e Tulipani) (2000),Comedy|Romance,2000,4.5
4655,Romero (1989),Drama,1989,3
4721,American Outlaws (2001),Action|Comedy|Western,2001,2
4729,Aberdeen (2000),Drama,2000,3.5
4739,Lisa Picard is Famous (a.k.a. Famous) (2000),Comedy|Drama,2000,3
4743,Tortilla Soup (2001),Comedy|Romance,2001,3
4782,Sidewalks of New York (2001),Comedy|Romance,2001,3
4815,Hearts in Atlantis (2001),Drama,2001,3
4830,Brubaker (1980),Crime|Drama,1980,3
4835,Coal Miner's Daughter (1980),Drama,1980,3
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,2001,2
4849,My First Mister (2001),Comedy|Drama,2001,3.5
4855,Dirty Harry (1971),Action|Crime|Drama|Thriller,1971,3
4857,Fiddler on the Roof (1971),Comedy|Drama|Musical,1971,5
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,2001,3.5
4873,Waking Life (2001),Animation|Drama|Fantasy,2001,4
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,2001,3
4880,Life as a House (2001),Comedy|Drama,2001,3
4888,Tape (2001),Drama,2001,3
4890,Shallow Hal (2001),Comedy|Fantasy|Romance,2001,3
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,2001,4
4903,In the Bedroom (2001),Drama,2001,4
4936,Fame (1980),Drama|Musical,1980,3.5
4963,Ocean's Eleven (2001),Comedy|Crime|Thriller,2001,2
4964,Baran (2001),Adventure|Drama|Romance,2001,4
4975,Vanilla Sky (2001),Drama|Romance|Thriller,2001,4
4976,Iris (2001),Drama,2001,4
4978,Lantana (2001),Drama|Mystery|Thriller,2001,4
5009,Ali (2001),Drama,2001,3
5010,Black Hawk Down (2001),Action|Drama|War,2001,3
5013,Gosford Park (2001),Comedy|Drama|Mystery,2001,4
5015,Monster's Ball (2001),Drama|Romance,2001,4
5051,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance,2000,3
5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,1970,5
5068,Beijing Bicycle (Shiqi sui de dan che) (2001),Drama,2001,3
5078,Falling in Love (1984),Drama|Romance,1984,2.5
5081,Birthday Girl (2001),Drama|Romance,2001,3
5102,Rookie of the Year (1993),Comedy|Fantasy,1993,2
5108,John Q (2002),Drama|Thriller,2002,1
5112,Last Orders (2001),Drama,2001,4
5122,Summer of '42 (1971),Drama,1971,4
5135,Monsoon Wedding (2001),Comedy|Romance,2001,4
5147,Wild Strawberries (Smultronst«œllet) (1957),Drama,1957,4
5151,40 Days and 40 Nights (2002),Comedy|Romance,2002,2
5218,Ice Age (2002),Adventure|Animation|Children|Comedy,2002,3
5221,Harrison's Flowers (2000),Drama,2000,3
5222,Kissing Jessica Stein (2001),Comedy|Romance,2001,3
5225,And Your Mother Too (Y tu mam«≠ tambi«∏n) (2001),Drama|Romance,2001,4
5247,Smokey and the Bandit (1977),Action|Comedy|Crime,1977,3
5250,Stir Crazy (1980),Comedy,1980,2
5258,George Washington (2000),Drama,2000,2
5266,Panic Room (2002),Thriller,2002,3
5291,Rashomon (Rash«Ômon) (1950),Crime|Drama|Mystery,1950,4.5
5292,Slap Shot (1977),Comedy,1977,4
5293,Changing Lanes (2002),Drama|Thriller,2002,3
5299,My Big Fat Greek Wedding (2002),Comedy|Romance,2002,3
5303,Joe Versus the Volcano (1990),Comedy|Romance,1990,2
5308,Three Men and a Baby (1987),Comedy,1987,2.5
5316,Enigma (2001),Romance|Thriller,2001,4
5318,Joshua (2001),Drama,2001,3
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,2002,3
